"統計表ID","政府統計名","作成期間名","提供統計及び提供分類名","表題","提供周期","調査年月","公開日","小地域属性"
"0003038916","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（１）生産・出荷・在庫統計","","月次","201012","2011-03-31","0"
"0003038917","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（１）生産・出荷・在庫統計","","月次","201012","2011-03-31","0"
"0003038918","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（１）生産・出荷・在庫統計","","月次","201012","2011-03-31","0"
"0003038919","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（１）生産・出荷・在庫統計","","月次","201012","2011-03-31","0"
"0003038921","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（２）原材料消費統計","","月次","201001","2011-03-31","0"
"0003038922","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（２）原材料消費統計","","月次","201002","2011-03-31","0"
"0003038923","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（２）原材料消費統計","","月次","201003","2011-03-31","0"
"0003038924","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（２）原材料消費統計","","月次","201004","2011-03-31","0"
"0003038925","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（２）原材料消費統計","","月次","201005","2011-03-31","0"
"0003038940","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（２）原材料消費統計","","月次","201006","2011-03-31","0"
"0003038941","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（２）原材料消費統計","","月次","201007","2011-03-31","0"
"0003038942","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（２）原材料消費統計","","月次","201008","2011-03-31","0"
"0003038943","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（２）原材料消費統計","","月次","201009","2011-03-31","0"
"0003038944","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（２）原材料消費統計","","月次","201010","2011-03-31","0"
"0003038945","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（２）原材料消費統計","","月次","201011","2011-03-31","0"
"0003038946","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（２）原材料消費統計","","月次","201012","2011-03-31","0"
"0003038947","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（３）生産能力統計","","月次","201001","2011-03-31","0"
"0003038948","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（３）生産能力統計","","月次","201001","2011-03-31","0"
"0003038949","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（３）生産能力統計","","月次","201001","2011-03-31","0"
"0003038950","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（３）生産能力統計","","月次","201001","2011-03-31","0"
"0003038951","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（３）生産能力統計","","月次","201001","2011-03-31","0"
"0003038952","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（３）生産能力統計","","月次","201001","2011-03-31","0"
"0003038953","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（３）生産能力統計","","月次","201001","2011-03-31","0"
"0003038954","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（３）生産能力統計","","月次","201001","2011-03-31","0"
"0003038955","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（３）生産能力統計","","月次","201001","2011-03-31","0"
"0003039170","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（３）生産能力統計","","月次","201002","2011-03-31","0"
"0003039171","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（３）生産能力統計","","月次","201002","2011-03-31","0"
"0003039172","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（３）生産能力統計","","月次","201002","2011-03-31","0"
"0003039173","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（３）生産能力統計","","月次","201002","2011-03-31","0"
"0003039174","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（３）生産能力統計","","月次","201002","2011-03-31","0"
"0003039175","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（３）生産能力統計","","月次","201002","2011-03-31","0"
"0003039176","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（３）生産能力統計","","月次","201002","2011-03-31","0"
"0003039177","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（３）生産能力統計","","月次","201002","2011-03-31","0"
"0003039178","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（３）生産能力統計","","月次","201002","2011-03-31","0"
"0003039250","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（３）生産能力統計","","月次","201003","2011-03-31","0"
"0003039251","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（３）生産能力統計","","月次","201003","2011-03-31","0"
"0003039252","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（３）生産能力統計","","月次","201003","2011-03-31","0"
"0003039253","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（３）生産能力統計","","月次","201003","2011-03-31","0"
"0003039254","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（３）生産能力統計","","月次","201003","2011-03-31","0"
"0003039255","00550200 経済産業省生産動態統計調査","00550 経済産業省","経済産業省生産動態統計 化学工業統計 確報（３）生産能力統計","","月次","201003","2011-03-31","0"
